"loudness","tempo","energy","duration_ms","track_popularity","norm.loudness","norm.tempo","intensity","minutes","popularity"
-3.117,109.991,0.825,186000,60,0.907968903882824,0.459367691279653,0.458799595798943,3.1,2
-2.415,122.813,0.757,191650,63,0.922678792196635,0.512917641162713,0.449079616322026,3.19416666666667,2
-6.396,104.845,0.63,184020,73,0.839259895647801,0.437875877046442,0.409538660466214,3.067,3
-4.87,91.042,0.786,195947,60,0.871236091612011,0.380228867357167,0.431664258581719,3.26578333333333,2
-5.039,124.957,0.705,182161,62,0.86769482220313,0.52187186769128,0.453059015162716,3.03601666666667,2
-7.162,125.95,0.647,176773,67,0.823208934895124,0.52601904443702,0.449936703180632,2.94621666666667,3
-4.157,125.932,0.907,186667,61,0.886176476751252,0.525943869027731,0.515589130758826,3.11111666666667,2
-5.862,119.858,0.617,164010,71,0.850449468809589,0.500576344804544,0.422375625331652,2.7335,3
-5.65,122.011,0.873,277262,80,0.854891771263332,0.509568159037755,0.509225462591474,4.62103333333333,3
-6.077,121.977,0.617,167912,68,0.845944303585273,0.509426161042432,0.426827285819053,2.79853333333333,3
-11.024,125.161,0.585,155520,60,0.742283594912306,0.522723855663214,0.455146753583636,2.592,2
-5.295,96.964,0.687,211040,66,0.862330532447667,0.40496157701303,0.409877014855121,3.51733333333333,3
-4.107,121.924,0.765,169467,75,0.887224189594116,0.509204811226194,0.462326873877359,2.82445,3
-4.983,126.007,0.83,187301,58,0.868868260587138,0.526257099899766,0.495796279770876,3.12168333333333,2
-5.562,109.989,0.765,163636,74,0.856735745866773,0.459359338456398,0.455874530863208,2.72726666666667,3
-1.431,125.115,0.901,180485,68,0.943297780944199,0.522531740728366,0.493411319928056,3.00808333333333,3
-7.58,124.012,0.582,194618,72,0.814450055528781,0.517925158703642,0.428491701058287,3.24363333333333,3
-6.245,124.206,0.693,197876,70,0.84242398843325,0.518735382559305,0.456437131375352,3.29793333333333,3
-5.146,105.027,0.674,178512,58,0.865452716719402,0.438635983962579,0.415727755747726,2.9752,2
-4.204,128.044,0.754,180820,67,0.88519162667896,0.53476445038423,0.467857607901757,3.01366666666667,3
-3.839,125.983,0.924,158095,62,0.892839930431867,0.526156866020715,0.519105645196283,2.63491666666667,2
-3.753,122.055,0.726,196475,56,0.894641996521593,0.509751921149349,0.447036641542585,3.27458333333333,2
-1.936,120.056,0.921,218480,65,0.932715881231272,0.501403274306716,0.496562464358481,3.64133333333333,2
-4.128,124.024,0.854,214641,51,0.886784150200113,0.517975275643167,0.495063708481018,3.57735,2
-12.649,127.977,0.523,181875,54,0.708232927519226,0.534484630805212,0.449750567761996,3.03125,2
-2.84,126.009,0.839,223533,61,0.913773233032291,0.52626545272302,0.48383073989691,3.72555,2
-5.115,169.988,0.606,211680,76,0.866102298681977,0.709939859672569,0.483279186996864,3.528,3
-6.976,113.778,0.723,163805,83,0.827106426670578,0.475183762111594,0.457025778480338,2.73008333333333,3
-4.399,121.958,0.764,163216,63,0.88110554659179,0.509346809221517,0.464080420876576,2.72026666666667,2
-2.872,125.027,0.888,157000,70,0.913102696812858,0.522164216505179,0.499020506564107,2.61666666666667,3
-6.293,94.05,0.713,184653,70,0.841418184104101,0.392791513531574,0.421457776475824,3.07755,3
-6.423,123.033,0.734,177073,56,0.838694130712654,0.513836451720682,0.469714107002676,2.95121666666667,2
-3.925,119.981,0.735,169157,65,0.891037864342141,0.501090043434681,0.44835072636418,2.81928333333333,2
-2.432,114.955,0.846,174933,61,0.922322569830061,0.480099398596726,0.467925609588888,2.91555,2
-5.726,100.071,0.809,202520,60,0.853299247742179,0.417937687938523,0.457879480065448,3.37533333333333,2
-4.569,124.018,0.898,181040,63,0.877543322926052,0.517950217173405,0.512802298082451,3.01733333333333,2
-6.246,121.011,0.674,168636,54,0.842403034176393,0.505391747410625,0.445662904411411,2.8106,2
-4.966,98.005,0.672,198880,70,0.869224482953712,0.409309221516873,0.40402824618772,3.31466666666667,3
-5.299,103.081,0.656,181960,6,0.862246715420238,0.430508686936184,0.408087323838649,3.03266666666667,1
-6.389,99.017,0.505,217293,70,0.839406575445802,0.413535750083528,0.359709724879242,3.62155,3
-6.724,175.903,0.597,179500,54,0.832386899398613,0.734643334447043,0.499752145016143,2.99166666666667,2
-4.311,122.015,0.887,229184,83,0.882949521195231,0.509584864684263,0.504545114496344,3.81973333333333,3
-4.881,117.993,0.823,216000,53,0.871005594786581,0.492787337119947,0.481593914111122,3.6,2
-5.385,111.924,0.708,167871,55,0.860444649330512,0.467440694954895,0.438332015208128,2.79785,2
-4.844,133.993,0.858,181673,81,0.8717809022903,0.559609923154026,0.515276340287909,3.02788333333333,3
-4.527,104.961,0.821,222000,58,0.878423401714058,0.438360340795189,0.460312313027044,3.7,2
-5.485,125.064,0.716,161280,75,0.858349223644783,0.522318743735383,0.4599898400302,2.688,3
-5.763,99.137,0.497,236853,73,0.85252394023846,0.414036919478784,0.352837659746775,3.94755,3
-5.128,122.956,0.605,212733,73,0.865829893342833,0.513514868025393,0.41756165822752,3.54555,3
-4.826,89.996,0.713,157005,57,0.872158078913731,0.375860340795189,0.405567420627152,2.61675,2
-4.989,123.07,0.741,203000,25,0.868742535045995,0.513990978950885,0.462082814634964,3.38333333333333,1
-3.43,120.018,0.924,150005,55,0.901410221486495,0.501244570664885,0.507944783059463,2.50008333333333,2
-5.298,125.983,0.835,176658,80,0.862267669677095,0.526156866020715,0.49962973211454,2.9443,3
-3.641,104.592,0.872,201257,69,0.896988873289609,0.436819244904778,0.470610123871723,3.35428333333333,3
-4.118,104.014,0.794,184134,74,0.886993692768686,0.434405278984297,0.447137195405204,3.0689,3
-3.921,125.948,0.903,166947,65,0.89112168136957,0.526010691613765,0.512629670081398,2.78245,2
-4.734,110.004,0.705,240617,50,0.874085870544601,0.459421984630805,0.430112038028735,4.01028333333333,2
-5.539,125.993,0.733,208107,66,0.85721769377449,0.526198630136986,0.467326978787499,3.46845,3
-3.978,100.012,0.826,212280,71,0.889927288728705,0.417691279652523,0.451254663641272,3.538,3
-2.867,128.005,0.834,215760,79,0.913207468097144,0.534601570330772,0.485131367411209,3.596,3
-5.687,124.957,0.761,173067,76,0.854116463759613,0.52187186769128,0.476251801310556,2.88445,3
-3.992,112.071,0.794,194360,55,0.889633929132703,0.468054627464083,0.45747356611046,3.23933333333333,2
-4.724,133.002,0.704,187436,87,0.874295413113174,0.55547109923154,0.461725228706122,3.12393333333333,3
-3.964,127.948,0.833,209341,35,0.890220648324707,0.534363514868025,0.492380955514439,3.48901666666667,2
-6.431,128.038,0.486,230762,77,0.838526496657796,0.534739391914467,0.394070965085557,3.84603333333333,3
-4.67,130.089,0.656,183027,83,0.875426942983467,0.543305212161711,0.441292756392748,3.05045,3
-8.199,127.963,0.471,183345,51,0.801479370534124,0.534426161042432,0.401315596836103,3.05575,2
-6.522,131.945,0.689,129238,2,0.836619659283784,0.551056632141664,0.46781232428596,2.15396666666667,1
-5.751,127.877,0.722,200322,68,0.852775391320747,0.534066989642499,0.467763866107251,3.3387,3
-4.083,129.998,0.968,199245,50,0.887727091758691,0.542925158703642,0.541066022314984,3.32075,2
-7.786,125.994,0.739,217143,42,0.810133478616181,0.526202806548613,0.485023109310811,3.61905,2
-10.965,135.128,0.425,194088,95,0.743519896066886,0.564350150350818,0.415276751427977,3.2348,3
-1.7,128.048,0.939,191500,50,0.93766108584959,0.534781156030738,0.512040023393716,3.19166666666667,2
-2.698,129.03,0.776,190698,21,0.916748737506024,0.53888239224858,0.466044551580852,3.1783,1
-3.621,128.036,0.91,138750,63,0.897407958426754,0.534731039091213,0.515774360221486,2.3125,2
-6.4,128.024,0.792,185161,56,0.839176078620372,0.534680922151687,0.495834947843772,3.08601666666667,2
-4.34,128.045,0.809,173797,2,0.88234184774637,0.534768626795857,0.487142259683162,2.89661666666667,1
-6.276,127.99,0.874,283193,2,0.841774406470674,0.534538924156365,0.522254839228563,4.71988333333333,1
-5.062,125.089,0.711,191954,49,0.867212874295413,0.522423154026061,0.455403426576883,3.19923333333333,2
-4.151,128.025,0.888,195000,60,0.886302202292396,0.534685098563314,0.512127632090306,3.25,2
-3.919,128.184,0.914,161250,45,0.891163589883285,0.535349148012028,0.519395186042914,2.6875,2
-5.48,126.061,0.678,178132,56,0.85845399492907,0.526482626127631,0.44867621039952,2.96886666666667,2
-6.436,131.085,0.773,190992,41,0.83842172537351,0.547464918142332,0.494014397589607,3.1832,2
-1.835,128.014,0.954,162187,70,0.934832261173857,0.534639158035416,0.517935632287186,2.70311666666667,3
-5.081,135.96,0.573,213707,57,0.866814743415125,0.567824924824591,0.424670060469822,3.56178333333333,2
-3.83,128.081,0.741,230613,16,0.893028518743583,0.534918977614434,0.460963486290284,3.84355,1
-4.493,129.9,0.855,105219,48,0.879135846447206,0.542515870364183,0.506126674638992,1.75365,2
-3.719,127.978,0.9,202500,72,0.895354441254741,0.534488807216839,0.513044788654033,3.375,3
-5.599,128.007,0.791,176260,2,0.855960438363054,0.534609923154026,0.489883161596991,2.93766666666667,1
-4.498,127.984,0.956,217500,2,0.87903107516292,0.534513865686602,0.537160930174561,3.625,1
-5.639,131.882,0.806,234680,66,0.855122268088762,0.550793518209155,0.500557083373464,3.91133333333333,3
-2.758,128.022,0.838,215676,60,0.915491482094588,0.534672569328433,0.485727029077948,3.5946,2
-3.287,124.994,0.868,202999,68,0.904406680217086,0.522026394921484,0.495206571568132,3.38331666666667,3
-2.979,125.959,0.911,195714,50,0.910860591329129,0.526056632141664,0.508732013604178,3.2619,2
-5.219,127.985,0.945,172500,39,0.86392305596882,0.534518042098229,0.538531662043136,2.875,2
-5.935,128.003,0.828,189625,1,0.848919808059007,0.534593217507518,0.504557803149503,3.16041666666667,1
-3.604,127.999,0.943,171712,4,0.897764180793328,0.534576511861009,0.526604110355894,2.86186666666667,1
-5.036,125.026,0.593,197267,16,0.867757684973702,0.522160040093552,0.41580078503995,3.28778333333333,1
-5.792,125.034,0.813,213120,58,0.851916266789598,0.522193451386569,0.49442572819899,3.552,2
-4.706,135.702,0.76,260000,77,0.874672589736605,0.566747410624791,0.484024940296062,4.33333333333333,3
-3.01,131.993,0.757,254653,71,0.910211009366553,0.551257099899766,0.466015363511071,4.24421666666667,3
-5.52,125.985,0.744,207630,65,0.857615824654779,0.526165218843969,0.470849798063064,3.4605,2
-5.88,133.99,0.519,195707,80,0.850072292186158,0.559597393919145,0.409508367244329,3.26178333333333,3
-8.26,128.058,0.857,147187,1,0.80020116086583,0.53482292014701,0.53054058642706,2.45311666666667,1
-5.409,118.021,0.817,182633,67,0.859941747165937,0.492904276645506,0.483320843159856,3.04388333333333,3
-5.43,127.952,0.722,218357,28,0.859501707771934,0.534380220514534,0.4656261709142,3.63928333333333,1
-4.302,128.997,0.787,211867,48,0.883138109506946,0.538744570664885,0.48086882038598,3.53111666666667,2
-3.989,139.95,0.885,221233,39,0.889696791903275,0.584488807216839,0.526597338437855,3.68721666666667,2
-4.499,144.983,0.805,222932,60,0.879010120906062,0.605508686936184,0.510499522010041,3.71553333333333,2
-2.965,127.075,0.88,224882,29,0.91115395092513,0.530717507517541,0.499854518864137,3.74803333333333,1
-3.374,106.019,0.858,230943,21,0.902583659870503,0.442778984296692,0.466065108142063,3.84905,1
-4.939,112.986,0.863,203147,40,0.869790247888859,0.471876044102907,0.488361932071349,3.38578333333333,2
-4.503,109.958,0.666,163040,37,0.878926303878633,0.459229869695957,0.415434521939108,2.71733333333333,2
-7.18,105.014,0.569,215140,38,0.822831758271693,0.438581690611427,0.394916644113245,3.58566666666667,2
-7.575,123.972,0.52,181200,17,0.814554826813067,0.517758102238557,0.40773442514183,3.02,1
-3.799,133.994,0.744,208333,30,0.893678100706158,0.559614099565653,0.469978666286498,3.47221666666667,1
-6.197,127.41,0.714,195433,31,0.8434297927624,0.53211660541263,0.46756227088341,3.25721666666667,1
-5.531,102,0.77,193553,37,0.857385327829349,0.425993985967257,0.44620288604597,3.22588333333333,2
-2.259,137.9,0.961,240100,35,0.92594765626637,0.575927163381223,0.536993169038284,4.00166666666667,2
-5.788,124.885,0.733,270904,49,0.852000083817027,0.521571166054126,0.467523694079033,4.51506666666667,2
-2.026,93.021,0.993,208376,42,0.930829998114117,0.388493985967257,0.483554662617713,3.47293333333333,2
-7.454,92.985,0.588,225412,23,0.817090291892798,0.38834363514868,0.386417781085294,3.75686666666667,1
-5.001,127.967,0.666,223920,34,0.868491083963707,0.534442866688941,0.443983927575078,3.732,2
-5.125,187.981,0.865,244061,27,0.865892756113404,0.785086034079519,0.594731092655371,4.06768333333333,1
-5.715,117.98,0.8,205928,60,0.853529744567609,0.492733043768794,0.479734433067062,3.43213333333333,2
-6.526,112.059,0.673,228371,53,0.836535842256354,0.468004510524557,0.434822889422734,3.80618333333333,2
-9.071,111.989,0.512,162827,30,0.783207258554575,0.467712161710658,0.398834967718694,2.71378333333333,1
-6.341,125.007,0.719,217000,41,0.840412379774951,0.522080688272636,0.466889436165895,3.61666666666667,2
-4.966,124.01,0.847,292587,29,0.869224482953712,0.517916805880388,0.498564107642225,4.87645,1
-6.395,168.068,0.56,196367,54,0.839280849904658,0.70192114934848,0.474213433147941,3.27278333333333,2
-7.563,92.023,0.463,232832,21,0.814806277895354,0.384325927163381,0.344173216422676,3.88053333333333,1
-3.828,102.002,0.77,214118,21,0.893070427257297,0.426002338790511,0.434310637177738,3.56863333333333,1
-6.139,100.019,0.746,184935,40,0.844645139660122,0.417720514533913,0.439691791624597,3.08225,2
-2.927,155.912,0.782,193417,26,0.911950212685707,0.651152689609088,0.507067492307794,3.22361666666667,1
-3.625,101.034,0.854,232973,26,0.897324141399325,0.421959572335449,0.459545143645375,3.88288333333333,1
-0.7,124.988,0.934,224333,36,0.958615342706871,0.522001336451721,0.499128664581617,3.73888333333333,2
-2.745,171.884,0.856,199440,32,0.915763887433732,0.717858336117608,0.552698149561292,3.324,1
-2.746,89.952,0.891,214627,34,0.915742933176875,0.375676578683595,0.450311215168907,3.57711666666667,2
-4.176,143.994,0.763,211547,21,0.885778345870964,0.601378215836953,0.492866623321996,3.52578333333333,1
-5.486,96.009,0.728,198368,36,0.858328269387926,0.400973103909121,0.423548278173732,3.30613333333333,2
-5.411,200.012,0.614,210134,36,0.859899838652222,0.83533244236552,0.529810867904432,3.50223333333333,2
-6.046,82.49,0.646,200712,42,0.846593885547849,0.344512195121951,0.381306103191367,3.3452,2
-6.451,109.973,0.709,283400,49,0.83810741152065,0.459292515870364,0.443395034783238,4.72333333333333,2
-7.974,94.969,0.55,212211,12,0.806194078327012,0.396629635816906,0.380145185829965,3.53685,1
-4.677,107.992,0.775,208333,16,0.875280263185466,0.45101904443702,0.450246260417185,3.47221666666667,1
-4.603,128.006,0.823,166523,27,0.876830878192905,0.534605746742399,0.493591622849831,2.77538333333333,1
-9.845,110.024,0.55,311976,44,0.76698866374704,0.459505512863348,0.414172283038769,5.1996,2
-7.103,95.007,0.646,157288,21,0.824445236049704,0.396788339458737,0.406114367803011,2.62146666666667,1
-5.566,111.083,0.56,264935,41,0.856651928839344,0.463928332776478,0.389092134645712,4.41558333333333,2
-4.635,99.964,0.735,221387,44,0.876160341973472,0.41749081189442,0.425443489973649,3.68978333333333,2
-7.384,102.987,0.584,220631,39,0.818557089872808,0.430116104243234,0.398519671456809,3.67718333333333,2
-5.072,150.036,0.795,146500,21,0.86700333172684,0.626612094888072,0.518202921053744,2.44166666666667,1
-5.429,173.082,0.739,249187,35,0.859522662028791,0.722861677246909,0.534113005072706,4.15311666666667,2
-5.929,125.98,0.846,237071,16,0.849045533600151,0.526144336785834,0.507699601061894,3.95118333333333,1
-6.903,109.996,0.776,225273,27,0.82863608742116,0.459388573337788,0.468917495305543,3.75455,1
-5.683,105.026,0.637,244187,37,0.854200280787042,0.438631807550952,0.407143842254637,4.06978333333333,2
-4.589,127.993,0.851,214132,30,0.877124237788907,0.534551453391246,0.502809071867446,3.56886666666667,1
-8.409,121.948,0.721,207213,35,0.797078976594095,0.509305045105246,0.47774202283705,3.45355,2
-3.21,119.991,0.927,208530,26,0.906020157995097,0.501131807550952,0.507370549851952,3.4755,1
-6.323,140.026,0.905,141473,30,0.840789556398382,0.584806214500501,0.549672219367373,2.35788333333333,1
-5.824,114.958,0.75,242627,40,0.851245730570165,0.480111927831607,0.459622065753814,4.04378333333333,2
-4.623,99.999,0.734,221100,31,0.876411793055759,0.41763698630137,0.425075064415203,3.685,1
-7.876,104.996,0.673,241164,27,0.808247595499026,0.438506515202138,0.434419639901038,4.0194,1
-1.687,190.05,0.929,213147,31,0.937933491188735,0.793727029736051,0.594931179515772,3.55245,1
-5.137,128.187,0.706,189147,74,0.865641305031117,0.53536167724691,0.458573457405264,3.15245,3
-3.104,108.042,0.837,190903,59,0.908241309221968,0.451227865018376,0.459995518598803,3.18171666666667,2
-4.741,158.014,0.787,206578,63,0.8739391907466,0.659931506849315,0.524330772034238,3.44296666666667,2
-3.499,104.914,0.726,213164,73,0.899964377763343,0.438164049448714,0.42139989056179,3.55273333333333,3
-1.949,129.979,0.964,199013,72,0.932443475892128,0.542845806882726,0.524800776996866,3.31688333333333,3
-3.922,139.931,0.859,209355,68,0.891100727112713,0.584409455395924,0.51743624276107,3.48925,3
-3.725,119.997,0.879,204893,58,0.895228715713597,0.501156866020715,0.494976050102373,3.41488333333333,2
-1.918,97.967,0.903,219760,72,0.933093057854703,0.409150517875042,0.45968582000678,3.66266666666667,3
-3.612,114.953,0.902,189050,70,0.89759654673847,0.480091045773471,0.494831499678334,3.15083333333333,3
-2.373,89.994,0.87,200465,59,0.923558870984641,0.375851987971935,0.440764372329098,3.34108333333333,2
-3.425,123.024,0.835,251293,75,0.901514992770782,0.513798864016037,0.482427957081752,4.18821666666667,3
-4.581,138.032,0.731,195307,81,0.877291871843765,0.576478449716004,0.476728859290746,3.25511666666667,3
-4.249,126.018,0.744,208863,70,0.884248685120382,0.526303040427665,0.462018118435761,3.48105,3
-1.993,130.018,0.887,193160,65,0.931521488590407,0.543008686936184,0.499495732781926,3.21933333333333,2
